Project;Method;ReleaseID;LOC;CyclomaticComplexity;CognitiveComplexity;'Number of Smells';ParameterCount;NestingDepth;StatementCount;LocalVariableCount;ReturnTypeComplexity;MethodHistories;StmtAdded;StmtDeleted;Churn;DistinctAuthors;Bugginess
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setPublishRequest;4.0.0;6;2;1;0;1;1;4;0;1;3;19;0;19;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setPublishRequest;4.0.0;4;1;0;0;1;0;3;0;1;3;11;0;11;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergePublishRequest;4.0.0;7;2;1;0;1;1;3;0;1;3;22;0;22;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearPublishRequest;4.0.0;4;1;0;0;0;0;3;0;1;3;9;0;9;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscribeRequest;4.0.0;6;2;1;0;1;1;4;0;1;3;16;0;16;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscribeRequest;4.0.0;4;1;0;0;1;0;3;0;1;3;10;0;10;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeSubscribeRequest;4.0.0;7;2;1;0;1;1;3;0;1;4;31;0;31;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearSubscribeRequest;4.0.0;4;1;0;0;0;0;3;0;1;4;12;0;12;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setConsumeRequest;4.0.0;6;2;1;0;1;1;4;0;1;3;16;0;16;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setConsumeRequest;4.0.0;4;1;0;0;1;0;3;0;1;3;10;0;10;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeConsumeRequest;4.0.0;7;2;1;0;1;1;3;0;1;3;24;0;24;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearConsumeRequest;4.0.0;4;1;0;0;0;0;3;0;1;2;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setUnsubscribeRequest;4.0.0;6;2;1;0;1;1;4;0;1;2;14;0;14;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setUnsubscribeRequest;4.0.0;4;1;0;0;1;0;3;0;1;2;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeUnsubscribeRequest;4.0.0;7;2;1;0;1;1;3;0;1;2;20;0;20;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearUnsubscribeRequest;4.0.0;4;1;0;0;0;0;3;0;1;2;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setStopDeliveryRequest;4.0.0;6;2;1;0;1;1;4;0;1;2;14;0;14;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setStopDeliveryRequest;4.0.0;4;1;0;0;1;0;3;0;1;2;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeStopDeliveryRequest;4.0.0;7;2;1;0;1;1;3;0;1;3;26;0;26;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearStopDeliveryRequest;4.0.0;4;1;0;0;0;0;3;0;1;3;12;0;12;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setStartDeliveryRequest;4.0.0;6;2;1;0;1;1;4;0;1;3;21;0;21;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setStartDeliveryRequest;4.0.0;4;1;0;0;1;0;3;0;1;3;12;0;12;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeStartDeliveryRequest;4.0.0;7;2;1;0;1;1;3;0;1;4;28;0;28;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearStartDeliveryRequest;4.0.0;4;1;0;0;0;0;3;0;1;4;16;0;16;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;6;3;2;0;0;1;3;0;1;3;12;0;12;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create;4.0.0;4;1;0;0;0;0;3;1;1;2;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone;4.0.0;2;1;0;0;0;0;1;0;1;2;4;0;4;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed;4.0.0;4;2;1;0;0;1;2;0;1;3;17;0;17;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;20;7;6;0;2;3;2;3;1;3;87;0;87;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMsg;4.0.0;6;2;1;0;1;1;4;0;1;2;14;0;14;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMsg;4.0.0;4;1;0;0;1;0;3;0;1;3;10;0;10;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeMsg;4.0.0;7;2;1;0;1;1;3;0;1;3;22;0;22;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearMsg;4.0.0;4;1;0;0;0;0;3;0;1;3;9;0;9;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;4;2;1;0;0;1;2;0;1;2;5;0;5;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create;4.0.0;4;1;0;0;0;0;3;1;1;3;12;0;12;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone;4.0.0;2;1;0;0;0;0;1;0;1;3;5;0;5;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed;4.0.0;4;2;1;0;0;1;2;0;1;3;21;0;21;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;27;9;6;0;2;3;2;4;1;3;113;0;113;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscriberId;4.0.0;6;2;1;0;1;1;4;0;1;3;19;0;19;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearSubscriberId;4.0.0;4;1;0;0;0;0;3;0;1;3;9;0;9;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setCreateOrAttach;4.0.0;6;2;1;0;1;1;4;0;1;3;20;0;20;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearCreateOrAttach;4.0.0;4;1;0;0;0;0;3;0;1;3;10;0;10;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;8;4;3;0;0;1;4;0;1;3;11;0;11;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create;4.0.0;4;1;0;0;0;0;3;1;1;3;12;0;12;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone;4.0.0;2;1;0;0;0;0;1;0;1;3;5;0;5;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed;4.0.0;4;2;1;0;0;1;2;0;1;3;19;0;19;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;23;8;6;0;2;3;2;3;1;3;102;0;102;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscriberId;4.0.0;6;2;1;0;1;1;4;0;1;3;16;0;16;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearSubscriberId;4.0.0;4;1;0;0;0;0;3;0;1;3;12;0;12;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMsgId;4.0.0;6;2;1;0;1;1;4;0;1;2;14;0;14;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMsgId;4.0.0;4;1;0;0;1;0;3;0;1;2;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeMsgId;4.0.0;7;2;1;0;1;1;3;0;1;3;21;0;21;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearMsgId;4.0.0;4;1;0;0;0;0;3;0;1;3;12;0;12;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;4;2;1;0;0;1;2;0;1;3;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create;4.0.0;4;1;0;0;0;0;3;1;1;3;12;0;12;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone;4.0.0;2;1;0;0;0;0;1;0;1;2;3;0;3;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed;4.0.0;4;2;1;0;0;1;2;0;1;3;20;0;20;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;16;6;5;0;2;3;2;2;1;3;64;0;64;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscriberId;4.0.0;6;2;1;0;1;1;4;0;1;3;20;0;20;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearSubscriberId;4.0.0;4;1;0;0;0;0;3;0;1;3;10;0;10;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;4;2;1;0;0;1;2;0;1;3;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create;4.0.0;4;1;0;0;0;0;3;1;1;2;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone;4.0.0;2;1;0;0;0;0;1;0;1;2;3;0;3;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed;4.0.0;4;2;1;0;0;1;2;0;1;3;15;0;15;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;16;6;5;0;2;3;2;2;1;3;73;0;73;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscriberId;4.0.0;6;2;1;0;1;1;4;0;1;3;18;0;18;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearSubscriberId;4.0.0;4;1;0;0;0;0;3;0;1;2;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;4;2;1;0;0;1;2;0;1;2;5;0;5;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create;4.0.0;4;1;0;0;0;0;3;1;1;3;9;0;9;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone;4.0.0;2;1;0;0;0;0;1;0;1;4;6;0;6;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed;4.0.0;4;2;1;0;0;1;2;0;1;2;14;0;14;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;16;6;5;0;2;3;2;2;1;4;61;0;61;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscriberId;4.0.0;6;2;1;0;1;1;4;0;1;3;17;0;17;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearSubscriberId;4.0.0;4;1;0;0;0;0;3;0;1;2;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;11;6;6;0;0;2;5;0;1;2;16;0;16;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSerializedSize;4.0.0;22;9;8;0;0;1;13;1;1;3;85;0;85;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create;4.0.0;4;1;0;0;0;0;3;1;1;3;10;0;10;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone;4.0.0;2;1;0;0;0;0;1;0;1;3;5;0;5;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed;4.0.0;4;2;1;0;0;1;2;0;1;3;16;0;16;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;19;9;8;0;1;1;10;0;1;3;66;0;66;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;48;15;8;0;2;3;2;7;1;3;147;0;147;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setProtocolVersion;4.0.0;6;2;1;0;1;1;4;0;1;3;17;0;17;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearProtocolVersion;4.0.0;4;1;0;0;0;0;3;0;1;3;11;0;11;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setStatusCode;4.0.0;6;2;1;0;1;1;4;0;1;3;17;0;17;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearStatusCode;4.0.0;4;1;0;0;0;0;3;0;1;3;11;0;11;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setStatusMsg;4.0.0;6;2;1;0;1;1;4;0;1;4;24;0;24;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMessage;4.0.0;6;2;1;0;1;1;4;0;1;4;22;0;22;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMessage;4.0.0;4;1;0;0;1;0;3;0;1;4;16;0;16;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeMessage;4.0.0;7;2;1;0;1;1;3;0;1;4;36;0;36;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearMessage;4.0.0;4;1;0;0;0;0;3;0;1;4;16;0;16;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setTopic;4.0.0;6;2;1;0;1;1;4;0;1;4;28;0;28;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearTopic;4.0.0;4;1;0;0;0;0;3;0;1;4;16;0;16;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSubscriberId;4.0.0;6;2;1;0;1;1;4;0;1;4;24;0;24;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearSubscriberId;4.0.0;4;1;0;0;0;0;3;0;1;3;12;0;12;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;6;3;2;0;0;1;3;0;1;3;11;0;11;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create;4.0.0;4;1;0;0;0;0;3;1;1;4;13;0;13;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone;4.0.0;2;1;0;0;0;0;1;0;1;4;7;0;7;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed;4.0.0;4;2;1;0;0;1;2;0;1;4;23;0;23;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;20;7;6;0;2;3;2;3;1;5;134;0;134;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMsgId;4.0.0;6;2;1;0;1;1;4;0;1;5;31;0;31;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setMsgId;4.0.0;4;1;0;0;1;0;3;0;1;5;18;0;18;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeMsgId;4.0.0;7;2;1;0;1;1;3;0;1;5;46;0;46;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearMsgId;4.0.0;4;1;0;0;0;0;3;0;1;5;20;0;20;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;7;4;4;0;0;2;3;0;1;3;15;0;15;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create;4.0.0;4;1;0;0;0;0;3;1;1;2;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone;4.0.0;2;1;0;0;0;0;1;0;1;2;3;0;3;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed;4.0.0;4;2;1;0;0;1;2;0;1;3;16;0;16;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;23;8;6;0;2;3;2;3;1;5;93;0;93;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setEndSeqIdIncluded;4.0.0;6;2;1;0;1;1;4;0;1;3;17;0;17;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setEndSeqIdIncluded;4.0.0;4;1;0;0;1;0;3;0;1;2;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeEndSeqIdIncluded;4.0.0;7;2;1;0;1;1;3;0;1;3;27;0;27;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearEndSeqIdIncluded;4.0.0;4;1;0;0;0;0;3;0;1;3;11;0;11;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create;4.0.0;4;1;0;0;0;0;3;1;1;2;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone;4.0.0;2;1;0;0;0;0;1;0;1;2;3;0;3;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed;4.0.0;4;2;1;0;0;1;2;0;1;2;14;0;14;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildPartial;4.0.0;8;3;2;0;0;1;5;1;1;5;42;0;42;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;9;4;4;0;1;2;4;0;1;3;30;0;30;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;18;6;5;0;2;3;2;3;1;4;73;0;73;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setRanges;4.0.0;5;2;1;0;2;1;3;0;1;5;20;1;21;3;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setRanges;4.0.0;3;1;0;0;2;0;2;0;1;3;8;0;8;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/addRanges;4.0.0;7;3;2;0;1;1;4;0;1;3;21;0;21;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/addRanges;4.0.0;5;2;1;0;1;1;3;0;1;2;12;0;12;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/addAllRanges;4.0.0;5;2;1;0;1;1;3;0;1;6;24;2;26;3;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearRanges;4.0.0;3;1;0;0;0;0;2;0;1;4;12;0;12;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java/main;4.0.0;26;5;5;0;1;2;4;3;1;2;20;2;22;2;Yes
