Project;Method;ReleaseID;LOC;CyclomaticComplexity;CognitiveComplexity;'Number of Smells';ParameterCount;NestingDepth;StatementCount;LocalVariableCount;ReturnTypeComplexity;MethodHistories;StmtAdded;StmtDeleted;Churn;DistinctAuthors;Bugginess
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java/equals;1.0.0;6;3;2;2;1;1;3;0;1;1;7;7;14;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java/hashCode;1.0.0;2;1;0;1;0;0;1;0;1;2;4;2;6;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java/toString;1.0.0;2;1;0;1;0;0;1;0;1;1;2;2;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java/resolve;1.0.0;28;7;7;2;1;2;15;5;1;5;44;46;90;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java/validateLRS;1.0.0;12;5;4;2;0;1;4;0;1;2;18;16;34;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java/validateSupportedType;1.0.0;46;20;19;5;0;4;4;3;1;3;67;67;134;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java/validateValue;1.0.0;9;3;2;1;0;1;3;0;1;2;9;10;19;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java/copy;1.0.0;51;14;14;4;1;2;34;0;1;3;74;13;87;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java/setComments;1.0.0;2;1;0;2;1;0;1;0;1;1;2;0;2;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java/readExternal;1.0.0;18;4;4;1;1;2;4;6;1;3;20;2;22;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java/writeExternal;1.0.0;7;2;1;1;1;1;5;1;1;2;8;0;8;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/getTransactionManager;1.0.0;6;1;0;1;0;0;1;0;1;3;9;9;18;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/getStatus;1.0.0;10;3;3;1;0;2;3;1;1;4;39;39;78;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/registerSynchronization;1.0.0;12;3;4;3;1;3;1;0;1;4;39;39;78;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/getGlobalId;1.0.0;12;2;2;1;0;2;1;0;2;4;22;22;44;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/commit;1.0.0;6;1;0;1;0;0;1;0;1;4;15;15;30;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/resume;1.0.0;6;1;0;1;1;0;1;0;1;3;12;12;24;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/rollback;1.0.0;9;2;1;1;0;1;1;0;1;3;15;15;30;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/setRollbackOnly;1.0.0;9;2;1;1;0;1;1;0;1;3;15;15;30;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/delistResource;1.0.0;6;1;0;1;2;0;1;0;1;3;12;12;24;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/enlistResource;1.0.0;6;1;0;1;1;0;1;0;1;3;12;12;24;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/endConfiguration;1.0.0;16;2;2;1;0;2;1;3;1;4;89;93;182;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/main;1.0.0;11;4;5;2;1;3;7;5;1;4;44;23;67;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/setRollbackOnly;1.0.0;2;1;0;1;1;0;1;0;1;3;9;4;13;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java/getRollbackCause;1.0.0;2;1;0;1;0;0;1;0;1;3;11;4;15;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/AbstractManagedRuntime.java/getTransactionKey;1.0.0;9;1;0;1;0;0;1;0;1;1;1;0;1;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/JNDIManagedRuntime.java/getTransactionManager;1.0.0;11;2;2;1;0;2;2;1;1;3;10;0;10;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/JNDIManagedRuntime.java/setRollbackOnly;1.0.0;2;1;0;1;1;0;1;0;1;1;4;0;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/JNDIManagedRuntime.java/getRollbackCause;1.0.0;2;1;0;1;0;0;1;0;1;1;1;0;1;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/SunOneManagedRuntime.java/getTransactionManager;1.0.0;3;1;0;1;0;0;2;1;1;2;6;0;6;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/SunOneManagedRuntime.java/setRollbackOnly;1.0.0;2;1;0;1;1;0;1;0;1;1;4;0;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/SunOneManagedRuntime.java/getRollbackCause;1.0.0;2;1;0;1;0;0;1;0;1;1;1;0;1;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/InvocationManagedRuntime.java/getTransactionManager;1.0.0;5;2;1;1;0;1;2;1;1;1;9;9;18;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/InvocationManagedRuntime.java/setRollbackOnly;1.0.0;2;1;0;1;1;0;1;0;1;1;4;0;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/InvocationManagedRuntime.java/getRollbackCause;1.0.0;2;1;0;1;0;0;1;0;1;1;1;0;1;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WLSManagedRuntime.java/getTransactionManager;1.0.0;3;1;0;1;0;0;2;1;1;2;6;0;6;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WLSManagedRuntime.java/setRollbackOnly;1.0.0;6;2;2;2;1;2;2;1;1;1;13;0;13;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WLSManagedRuntime.java/getRollbackCause;1.0.0;6;2;2;1;0;2;2;1;1;1;10;0;10;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java/getTransactionManager;1.0.0;11;2;2;1;0;2;2;1;1;0;0;0;0;0;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java/setRollbackOnly;1.0.0;2;1;0;1;1;0;1;0;1;0;0;0;0;0;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java/getRollbackCause;1.0.0;2;1;0;1;0;0;1;0;1;0;0;0;0;0;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java/getTransactionKey;1.0.0;2;1;0;1;0;0;1;0;1;1;2;0;2;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java/registerSynchronization;1.0.0;2;1;0;1;1;0;1;0;1;0;0;0;0;0;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java/setRollbackOnly;1.0.0;2;1;0;1;0;0;1;0;1;0;0;0;0;0;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java/commit;1.0.0;2;1;0;1;0;0;1;0;1;0;0;0;0;0;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java/resume;1.0.0;2;1;0;1;1;0;1;0;1;0;0;0;0;0;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java/rollback;1.0.0;2;1;0;1;0;0;1;0;1;0;0;0;0;0;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java/delistResource;1.0.0;2;1;0;1;2;0;1;0;1;0;0;0;0;0;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java/enlistResource;1.0.0;2;1;0;1;1;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/ManagedRuntime.java/getTransactionManager;1.0.0;7;1;0;1;0;0;0;0;1;1;1;0;1;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/ManagedRuntime.java/setRollbackOnly;1.0.0;9;1;0;1;1;0;0;0;1;1;1;0;1;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/ManagedRuntime.java/getRollbackCause;1.0.0;7;1;0;1;0;0;0;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/ManagedRuntime.java/getTransactionKey;1.0.0;6;1;0;1;0;0;0;0;1;1;1;0;1;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/AutomaticManagedRuntime.java/getTransactionManager;1.0.0;63;20;21;5;0;3;13;7;1;8;287;184;471;5;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/AutomaticManagedRuntime.java/setRollbackOnly;1.0.0;5;3;2;1;1;1;2;0;1;1;8;8;16;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/AutomaticManagedRuntime.java/getRollbackCause;1.0.0;6;3;2;1;0;1;3;0;1;1;9;9;18;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/ee/AutomaticManagedRuntime.java/getTransactionKey;1.0.0;6;3;2;1;0;1;3;0;1;1;8;0;8;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ShortId.java/getIdObject;1.0.0;2;1;0;1;0;0;1;0;1;1;2;2;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ShortId.java/toString;1.0.0;2;1;0;1;0;0;1;0;1;1;2;2;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAException.java/getCause;1.0.0;11;2;1;1;0;1;1;0;1;1;5;5;10;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAException.java/getNestedThrowables;1.0.0;5;2;1;1;0;0;1;0;2;1;2;2;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAException.java/setNestedThrowables;1.0.0;6;1;0;2;1;0;2;0;1;1;3;3;6;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAException.java/toString;1.0.0;2;1;0;1;0;0;1;0;1;1;2;2;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAException.java/printStackTrace;1.0.0;2;1;0;1;0;0;1;0;1;1;2;2;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAException.java/printStackTrace;1.0.0;3;1;0;1;1;0;2;0;1;1;3;0;3;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAException.java/printStackTrace;1.0.0;3;1;0;1;1;0;2;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ByteId.java/getIdObject;1.0.0;2;1;0;1;0;0;1;0;1;1;2;2;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ByteId.java/toString;1.0.0;2;1;0;1;0;0;1;0;1;1;2;2;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/IntId.java/toString;1.0.0;2;1;0;1;0;0;1;0;1;1;2;2;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/addAll;1.0.0;7;2;1;3;3;1;3;2;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/addAll;1.0.0;7;2;1;1;2;1;3;2;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/afterIterator;1.0.0;20;3;2;1;2;1;2;1;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/hasNext;1.0.0;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/next;1.0.0;3;1;0;1;0;0;2;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/remove;1.0.0;6;2;1;1;0;1;4;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/afterListIterator;1.0.0;47;6;6;1;2;2;2;1;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/hasNext;1.0.0;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/nextIndex;1.0.0;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/next;1.0.0;3;1;0;1;0;0;2;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/hasPrevious;1.0.0;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/previousIndex;1.0.0;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/previous;1.0.0;3;1;0;1;0;0;2;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/set;1.0.0;8;2;1;1;1;1;6;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/add;1.0.0;10;3;3;1;1;2;5;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/remove;1.0.0;6;2;1;1;0;1;4;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java/removeAll;1.0.0;7;2;1;1;2;1;3;2;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java/loadAll;1.0.0;23;8;10;1;6;4;5;4;1;7;66;69;135;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java/addFailedId;1.0.0;8;2;1;1;2;1;3;0;1;3;18;18;36;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java/close;1.0.0;13;4;4;2;1;2;1;0;1;5;45;36;81;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ArrayStateImage.java/getLoaded;1.0.0;5;1;0;1;1;0;1;0;1;1;2;2;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ArrayStateImage.java/clone;1.0.0;9;1;0;1;1;0;5;2;2;2;7;7;14;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ArrayStateImage.java/sameVersion;1.0.0;15;5;5;2;2;2;6;4;1;1;19;14;33;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/DateId.java/toString;1.0.0;2;1;0;1;0;0;1;0;1;1;2;2;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/FloatId.java/getIdObject;1.0.0;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/FloatId.java/toString;1.0.0;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java/putAll;1.0.0;8;2;1;1;2;1;2;2;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java/setView;1.0.0;5;1;0;1;1;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java/size;1.0.0;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java/remove;1.0.0;7;3;2;1;1;1;4;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java/iterator;1.0.0;23;5;2;1;0;1;2;2;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java/hasNext;1.0.0;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java/next;1.0.0;9;4;1;1;0;1;2;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java/remove;1.0.0;7;2;1;1;0;1;5;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAId.java/hashCode;1.0.0;18;4;5;2;0;3;2;3;1;4;49;40;89;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAId.java/equals;1.0.0;7;3;2;1;1;1;4;1;1;2;18;18;36;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAId.java/toString;1.0.0;2;1;0;1;0;0;1;0;1;2;4;4;8;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAId.java/compareTo;1.0.0;6;3;2;1;1;1;3;0;1;2;14;14;28;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/CharId.java/getIdObject;1.0.0;2;1;0;1;0;0;1;0;1;1;2;2;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/CharId.java/toString;1.0.0;2;1;0;1;0;0;1;0;1;1;2;2;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/CollectionChangeTrackerImpl.java/add;1.0.0;17;7;9;2;1;4;1;0;1;1;22;22;44;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/Exceptions.java/write;1.0.0;1;1;0;1;1;0;0;0;1;1;1;1;2;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/Exceptions.java/toString;1.0.0;12;8;7;2;1;1;7;3;1;5;33;25;58;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/Exceptions.java/replaceNestedThrowables;1.0.0;17;5;5;1;1;2;5;2;2;2;16;2;18;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/LockException.java/toString;1.0.0;5;2;1;2;0;1;3;1;1;2;10;5;15;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/copyArray;1.0.0;10;3;3;1;1;2;2;2;1;4;60;45;105;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/newCollectionProxy;1.0.0;4;2;1;1;3;0;3;1;1;4;24;18;42;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/newMapProxy;1.0.0;4;3;2;1;4;0;3;1;1;5;26;19;45;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/newCalendarProxy;1.0.0;8;3;2;1;2;1;5;2;1;5;39;26;65;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/copyCustom;1.0.0;17;9;8;1;1;1;9;1;1;7;87;58;145;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/newCustomProxy;1.0.0;29;12;12;2;1;2;9;7;1;5;139;85;224;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/toProxyableCollectionType;1.0.0;13;5;6;1;1;3;2;0;1;3;30;20;50;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/toProxyableMapType;1.0.0;13;5;6;1;1;3;2;0;1;4;35;23;58;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/toConcreteType;1.0.0;13;4;4;1;2;2;5;3;1;4;38;24;62;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/isUnproxyable;1.0.0;8;3;3;1;1;2;2;0;1;3;21;14;35;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/instantiateProxy;1.0.0;18;6;7;3;3;3;1;1;1;8;86;45;131;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/delegateConstructors;1.0.0;19;3;3;1;2;2;5;6;1;4;57;38;95;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/addProxyCollectionMethods;1.0.0;79;8;8;3;2;2;62;8;1;6;327;203;530;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/addProxyMapMethods;1.0.0;89;8;8;3;2;2;73;9;1;4;339;227;566;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/addProxyDateMethods;1.0.0;66;9;9;3;2;2;30;6;1;5;284;173;457;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/addProxyCalendarMethods;1.0.0;64;4;3;1;2;1;33;4;1;4;268;176;444;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/copyProperties;1.0.0;25;5;5;1;2;2;7;5;1;4;80;52;132;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/proxyRecognizedMethods;1.0.0;34;10;11;4;4;3;6;6;1;4;145;94;239;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/toHelperAfterParameters;1.0.0;20;6;5;1;3;1;10;3;2;3;51;34;85;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/proxySetters;1.0.0;13;3;3;1;2;2;4;3;1;3;36;24;60;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java/proxyOverrideMethod;1.0.0;14;2;1;1;4;1;9;3;1;3;45;30;75;3;Yes
